transaction_id,customer_id,order_date,total_amount,status,payment_method,channel,store_id,promotion_id,discount_amount,,,,,quantity,price
23765,685,2023-06-28 13:10:00,10.29,Pending,Cash,Online,NULL,5,2.63,,,,,3,3.43
23766,349,2023-08-22 17:33:00,6.08,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,3.04
23767,709,2024-01-21 11:39:00,30.85,Pending,Mobile Pay,In-store,3,NULL,0,,,,,5,6.17
23768,125,2023-12-12 16:28:00,9.64,Pending,Mobile Pay,Online,NULL,1,1.39,,,,,2,4.82
23769,257,2024-03-02 12:00:00,22.12,Pending,Credit Card,Online,NULL,1,6.02,,,,,4,5.53
23770,125,2023-10-20 12:58:00,25.3,Pending,Cash,Online,NULL,NULL,0,,,,,5,5.06
23771,693,2024-05-14 10:41:00,6.08,Pending,Cash,In-store,3,NULL,0,,,,,2,3.04
23772,10,2024-05-08 17:06:00,11.92,Pending,Mobile Pay,In-store,2,NULL,0,,,,,2,5.96
23773,430,2023-12-18 17:36:00,5.96,Pending,Mobile Pay,In-store,3,4,1.57,,,,,1,5.96
23774,398,2024-04-15 15:35:00,3.41,Pending,Cash,In-store,3,NULL,0,,,,,1,3.41
23775,581,2023-10-17 19:16:00,6.82,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,3.41
23776,170,2023-10-10 19:32:00,14.52,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,3.63
23777,147,2023-10-05 20:23:00,12.16,Pending,Credit Card,In-store,1,NULL,0,,,,,4,3.04
23778,603,2023-10-24 18:14:00,11.92,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,5.96
23779,484,2024-04-19 13:12:00,15.18,Pending,Cash,Online,NULL,NULL,0,,,,,3,5.06
23780,625,2024-05-31 19:24:00,12.99,Pending,Credit Card,In-store,2,5,3.51,,,,,3,4.33
23781,546,2023-11-21 09:32:00,10.77,Pending,Credit Card,In-store,3,5,1.19,,,,,3,3.59
23782,688,2023-09-13 08:11:00,17.28,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,4.32
23783,332,2023-11-22 11:55:00,14.8,Pending,Cash,Online,NULL,NULL,0,,,,,5,2.96
23784,147,2023-07-03 16:10:00,14.67,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,4.89
23785,315,2023-08-05 11:17:00,13.64,Pending,Cash,Online,NULL,NULL,0,,,,,4,3.41
23786,584,2023-07-15 17:38:00,19.44,Pending,Mobile Pay,In-store,3,NULL,0,,,,,3,6.48
23787,461,2024-02-09 11:26:00,18.64,Pending,Mobile Pay,Online,NULL,1,2.06,,,,,4,4.66
23788,538,2023-07-27 08:13:00,10.53,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.51
23789,475,2023-10-30 14:48:00,15.42,Pending,Mobile Pay,Online,NULL,4,3.69,,,,,3,5.14
23790,293,2024-04-26 11:01:00,8.64,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,4.32
23791,668,2023-06-14 09:45:00,5.53,Pending,Credit Card,In-store,1,NULL,0,,,,,1,5.53
23792,373,2024-01-27 13:34:00,17.95,Pending,Mobile Pay,In-store,2,NULL,0,,,,,5,3.59
23793,683,2024-01-29 10:33:00,6.82,Pending,Mobile Pay,In-store,1,NULL,0,,,,,2,3.41
23794,627,2023-07-16 18:46:00,7.4,Pending,Cash,In-store,3,NULL,0,,,,,2,3.7
23795,316,2024-05-09 16:08:00,11.34,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,3,3.78
23796,717,2024-05-05 12:03:00,15.2,Pending,Cash,In-store,1,2,2.25,,,,,5,3.04
23797,342,2023-09-10 09:12:00,13.64,Pending,Credit Card,Online,NULL,2,2.49,,,,,4,3.41
23798,263,2023-06-19 19:11:00,4.36,Pending,Cash,In-store,3,NULL,0,,,,,1,4.36
23799,186,2023-06-10 11:15:00,11.06,Pending,Credit Card,In-store,1,4,2.59,,,,,2,5.53
23800,585,2023-10-02 12:02:00,25.92,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,6.48
23801,510,2024-02-24 18:37:00,13.64,Pending,Cash,In-store,2,NULL,0,,,,,4,3.41
23802,707,2023-09-08 08:16:00,13.64,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,3.41
23803,508,2024-06-03 14:14:00,17.05,Pending,Mobile Pay,In-store,2,NULL,0,,,,,5,3.41
23804,391,2024-05-03 16:48:00,17.44,Pending,Cash,Online,NULL,NULL,0,,,,,4,4.36
23805,295,2024-03-15 11:46:00,17.28,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,4.32
23806,717,2024-05-14 12:55:00,17.05,Pending,Mobile Pay,Online,NULL,4,2.39,,,,,5,3.41
23807,530,2024-03-31 08:45:00,3.78,Pending,Cash,In-store,1,NULL,0,,,,,1,3.78
23808,659,2023-11-24 16:47:00,13.72,Pending,Mobile Pay,Online,NULL,1,3.33,,,,,4,3.43
23809,559,2023-12-04 20:55:00,10.53,Pending,Cash,Online,NULL,4,1.43,,,,,3,3.51
23810,219,2023-11-22 19:01:00,11.92,Pending,Credit Card,In-store,2,NULL,0,,,,,2,5.96
23811,204,2023-07-24 20:22:00,3.74,Pending,Cash,Online,NULL,NULL,0,,,,,1,3.74
23812,564,2024-03-16 11:06:00,25.7,Pending,Cash,In-store,2,1,7.66,,,,,5,5.14
23813,252,2023-12-27 12:08:00,18.5,Pending,Mobile Pay,In-store,3,NULL,0,,,,,5,3.7
23814,612,2023-10-17 12:58:00,5.06,Pending,Cash,Online,NULL,NULL,0,,,,,1,5.06
23815,555,2024-02-17 10:08:00,17.05,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,3.41
23816,383,2023-10-26 20:00:00,7.56,Pending,Cash,In-store,2,NULL,0,,,,,2,3.78
23817,26,2024-01-13 12:55:00,32.4,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,6.48
23818,331,2023-07-23 19:04:00,10.77,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.59
23819,212,2023-08-28 13:36:00,17.05,Pending,Credit Card,In-store,1,4,4.28,,,,,5,3.41
23820,36,2024-02-09 08:28:00,4.36,Pending,Mobile Pay,In-store,3,1,0.96,,,,,1,4.36
23821,447,2024-01-13 17:07:00,7.4,Pending,Mobile Pay,In-store,1,5,1.71,,,,,2,3.7
23822,183,2023-12-02 10:34:00,7.4,Pending,Cash,Online,NULL,NULL,0,,,,,2,3.7
23823,356,2024-03-08 18:38:00,18.9,Pending,Mobile Pay,In-store,2,NULL,0,,,,,5,3.78
23824,169,2023-11-25 13:34:00,17.15,Pending,Cash,In-store,1,NULL,0,,,,,5,3.43
23825,227,2023-07-31 19:57:00,19.56,Pending,Mobile Pay,In-store,2,NULL,0,,,,,4,4.89
23826,660,2024-02-17 18:29:00,19.14,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,3,6.38
23827,334,2024-01-01 15:43:00,13.64,Pending,Mobile Pay,In-store,3,NULL,0,,,,,4,3.41
23828,320,2023-06-13 12:59:00,17.05,Pending,Mobile Pay,In-store,2,NULL,0,,,,,5,3.41
23829,677,2023-09-14 11:52:00,12.76,Pending,Credit Card,In-store,1,4,3.67,,,,,2,6.38
23830,187,2023-08-13 11:49:00,5.96,Pending,Cash,Online,NULL,NULL,0,,,,,1,5.96
23831,387,2024-02-16 10:38:00,19.44,Pending,Cash,Online,NULL,NULL,0,,,,,3,6.48
23832,669,2024-01-21 10:48:00,14.15,Pending,Mobile Pay,In-store,2,NULL,0,,,,,5,2.83
23833,444,2024-05-05 17:31:00,23.3,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,4.66
23834,546,2023-12-06 09:59:00,17.88,Pending,Cash,In-store,2,NULL,0,,,,,3,5.96
23835,505,2023-09-04 13:47:00,14.46,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,4.82
23836,289,2024-05-24 09:22:00,19.28,Pending,Cash,Online,NULL,NULL,0,,,,,4,4.82
23837,457,2024-06-01 10:57:00,5.14,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,5.14
23838,548,2023-08-23 15:57:00,3.59,Pending,Credit Card,In-store,3,NULL,0,,,,,1,3.59
23839,404,2023-10-24 19:30:00,11.06,Pending,Mobile Pay,In-store,3,1,1.76,,,,,2,5.53
23840,175,2023-07-31 15:24:00,17.88,Pending,Cash,Online,NULL,1,4.43,,,,,3,5.96
23841,641,2023-11-01 16:24:00,25.92,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,6.48
23842,480,2023-10-30 20:13:00,6.17,Pending,Credit Card,Online,NULL,NULL,0,,,,,1,6.17
23843,106,2023-07-31 16:29:00,18.5,Pending,Credit Card,In-store,2,NULL,0,,,,,5,3.7
23844,477,2023-08-03 15:54:00,7.26,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,3.63
23845,581,2024-02-04 10:55:00,11.06,Pending,Mobile Pay,In-store,2,2,2.41,,,,,2,5.53
23846,693,2023-12-02 16:58:00,6.08,Pending,Cash,Online,NULL,NULL,0,,,,,2,3.04
23847,176,2023-12-29 13:55:00,8.64,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,4.32
23848,433,2023-07-27 12:23:00,4.89,Pending,Cash,Online,NULL,1,1.26,,,,,1,4.89
23849,678,2023-09-18 12:54:00,10.23,Pending,Credit Card,In-store,2,NULL,0,,,,,3,3.41
23850,715,2024-05-09 15:02:00,8.64,Pending,Cash,In-store,1,NULL,0,,,,,2,4.32
23851,570,2023-08-04 19:19:00,5.53,Pending,Credit Card,Online,NULL,5,0.78,,,,,1,5.53
23852,549,2023-10-08 14:38:00,24.1,Pending,Mobile Pay,In-store,3,NULL,0,,,,,5,4.82
23853,479,2024-04-28 17:20:00,5.96,Pending,Mobile Pay,In-store,3,NULL,0,,,,,1,5.96
23854,361,2023-08-15 20:06:00,17.88,Pending,Credit Card,In-store,2,NULL,0,,,,,3,5.96
23855,351,2023-08-17 13:37:00,14.15,Pending,Mobile Pay,Online,NULL,5,3.64,,,,,5,2.83
23856,526,2024-02-05 10:02:00,18.51,Pending,Credit Card,In-store,2,NULL,0,,,,,3,6.17
23857,438,2023-10-06 20:31:00,11.06,Pending,Mobile Pay,Online,NULL,3,1.32,,,,,2,5.53
23858,366,2024-01-20 13:04:00,11.22,Pending,Credit Card,In-store,2,NULL,0,,,,,3,3.74
23859,115,2024-04-04 18:25:00,14.96,Pending,Cash,In-store,1,NULL,0,,,,,4,3.74
23860,645,2024-03-27 17:09:00,32.4,Pending,Cash,Online,NULL,NULL,0,,,,,5,6.48
23861,409,2024-05-08 20:08:00,15.2,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,3.04
23862,384,2023-08-04 17:41:00,6.38,Pending,Mobile Pay,In-store,2,2,1.61,,,,,1,6.38
23863,215,2023-07-24 20:32:00,15.18,Pending,Cash,Online,NULL,NULL,0,,,,,3,5.06
23864,174,2024-02-23 09:11:00,5.96,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,5.96
23865,112,2023-06-16 18:17:00,24.1,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,4.82
23866,539,2023-11-03 10:28:00,17.28,Pending,Mobile Pay,In-store,3,NULL,0,,,,,4,4.32
23867,618,2023-06-23 15:34:00,15.18,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,5.06
23868,98,2024-01-28 10:33:00,15.12,Pending,Mobile Pay,In-store,3,NULL,0,,,,,4,3.78
23869,410,2023-10-23 19:04:00,14.8,Pending,Cash,Online,NULL,NULL,0,,,,,4,3.7
23870,161,2023-07-03 19:01:00,19.14,Pending,Cash,Online,NULL,NULL,0,,,,,3,6.38
23871,302,2024-04-30 09:57:00,24.1,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,4.82
23872,489,2023-12-01 09:30:00,5.14,Pending,Credit Card,Online,NULL,1,1.41,,,,,1,5.14
23873,414,2023-11-19 09:10:00,19.44,Pending,Credit Card,In-store,2,5,3.54,,,,,3,6.48
23874,213,2024-05-02 19:04:00,5.14,Pending,Credit Card,Online,NULL,3,1.36,,,,,1,5.14
23875,544,2024-02-25 20:38:00,23.84,Pending,Cash,Online,NULL,NULL,0,,,,,4,5.96
23876,336,2023-12-06 10:23:00,22.12,Pending,Mobile Pay,In-store,1,5,3.89,,,,,4,5.53
23877,180,2023-10-07 16:19:00,9.12,Pending,Credit Card,In-store,1,5,1.32,,,,,3,3.04
23878,128,2023-09-23 16:30:00,13.72,Pending,Credit Card,In-store,3,NULL,0,,,,,4,3.43
23879,108,2024-02-24 17:08:00,20.56,Pending,Cash,Online,NULL,NULL,0,,,,,4,5.14
23880,372,2024-02-02 20:59:00,12.96,Pending,Mobile Pay,In-store,1,NULL,0,,,,,2,6.48
23881,274,2023-12-14 12:10:00,21.6,Pending,Cash,Online,NULL,NULL,0,,,,,5,4.32
23882,592,2023-06-09 16:43:00,11.1,Pending,Credit Card,Online,NULL,3,1.96,,,,,3,3.7
23883,175,2024-05-11 16:05:00,9.32,Pending,Cash,Online,NULL,NULL,0,,,,,2,4.66
23884,398,2023-06-17 15:10:00,17.28,Pending,Cash,Online,NULL,NULL,0,,,,,4,4.32
23885,372,2023-12-31 18:29:00,3.63,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,3.63
23886,118,2024-05-30 18:09:00,25.52,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,6.38
23887,488,2024-04-22 09:07:00,4.82,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,4.82
23888,548,2023-10-29 14:32:00,24.68,Pending,Credit Card,In-store,2,2,3.4,,,,,4,6.17
23889,161,2023-10-02 13:13:00,18.15,Pending,Credit Card,In-store,2,NULL,0,,,,,5,3.63
23890,239,2023-12-09 16:15:00,16.59,Pending,Cash,In-store,2,NULL,0,,,,,3,5.53
23891,145,2023-12-09 08:53:00,6.48,Pending,Cash,In-store,2,NULL,0,,,,,1,6.48
23892,329,2024-02-28 11:50:00,10.29,Pending,Mobile Pay,In-store,1,NULL,0,,,,,3,3.43
23893,259,2023-11-14 13:31:00,9.12,Pending,Credit Card,In-store,2,NULL,0,,,,,3,3.04
23894,110,2023-09-21 08:05:00,13.98,Pending,Cash,Online,NULL,NULL,0,,,,,3,4.66
23895,689,2023-09-23 17:58:00,10.23,Pending,Cash,Online,NULL,NULL,0,,,,,3,3.41
23896,185,2023-10-31 11:20:00,10.53,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,3,3.51
23897,581,2024-02-12 09:22:00,8.72,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,4.36
23898,184,2023-12-25 08:22:00,4.33,Pending,Mobile Pay,In-store,3,4,0.53,,,,,1,4.33
23899,317,2024-05-06 08:55:00,17.05,Pending,Cash,Online,NULL,NULL,0,,,,,5,3.41
23900,374,2024-01-07 16:10:00,4.33,Pending,Cash,In-store,2,NULL,0,,,,,1,4.33
23901,619,2023-12-20 19:43:00,10.53,Pending,Credit Card,In-store,3,2,1.11,,,,,3,3.51
23902,222,2023-11-10 16:55:00,6.82,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,3.41
23903,701,2023-07-17 17:01:00,11.84,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,2.96
23904,578,2023-11-17 17:29:00,17.95,Pending,Cash,In-store,3,NULL,0,,,,,5,3.59
23905,185,2024-01-05 08:31:00,13.72,Pending,Credit Card,In-store,3,NULL,0,,,,,4,3.43
23906,170,2024-02-28 18:52:00,13.64,Pending,Cash,Online,NULL,NULL,0,,,,,4,3.41
23907,394,2023-11-02 15:38:00,31.9,Pending,Cash,Online,NULL,2,7.47,,,,,5,6.38
23908,615,2024-05-12 15:39:00,17.32,Pending,Cash,Online,NULL,NULL,0,,,,,4,4.33
23909,483,2024-04-02 18:41:00,18.7,Pending,Mobile Pay,In-store,3,NULL,0,,,,,5,3.74
23910,614,2024-04-25 11:44:00,14.8,Pending,Credit Card,In-store,3,NULL,0,,,,,5,2.96
23911,121,2023-10-25 14:54:00,25.92,Pending,Cash,In-store,3,NULL,0,,,,,4,6.48
23912,267,2023-06-22 12:23:00,24.45,Pending,Credit Card,In-store,3,NULL,0,,,,,5,4.89
23913,298,2024-02-19 16:17:00,8.66,Pending,Credit Card,In-store,2,NULL,0,,,,,2,4.33
23914,258,2023-10-24 12:55:00,5.53,Pending,Credit Card,Online,NULL,NULL,0,,,,,1,5.53
23915,25,2024-04-15 08:07:00,20.24,Pending,Cash,Online,NULL,NULL,0,,,,,4,5.06
23916,594,2024-02-01 12:16:00,20.24,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,5.06
23917,329,2024-01-30 19:19:00,27.65,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,5.53
23918,337,2023-06-11 20:39:00,32.4,Pending,Credit Card,In-store,3,NULL,0,,,,,5,6.48
23919,584,2023-11-16 12:28:00,30.85,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,6.17
23920,164,2024-03-13 11:12:00,11.1,Pending,Credit Card,In-store,2,NULL,0,,,,,3,3.7
23921,468,2024-01-05 14:39:00,8.88,Pending,Mobile Pay,In-store,3,NULL,0,,,,,3,2.96
23922,162,2024-04-27 13:07:00,16.59,Pending,Cash,Online,NULL,NULL,0,,,,,3,5.53
23923,137,2023-09-15 13:08:00,2.83,Pending,Cash,In-store,2,1,0.45,,,,,1,2.83
23924,474,2024-05-16 20:14:00,11.06,Pending,Credit Card,In-store,3,NULL,0,,,,,2,5.53
23925,462,2024-02-04 19:07:00,18.64,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,4.66
23926,100,2024-05-08 13:34:00,20.24,Pending,Cash,Online,NULL,NULL,0,,,,,4,5.06
23927,609,2023-09-17 08:29:00,9.32,Pending,Cash,Online,NULL,NULL,0,,,,,2,4.66
23928,237,2023-07-07 18:51:00,17.05,Pending,Mobile Pay,In-store,1,1,4.76,,,,,5,3.41
23929,271,2023-09-23 08:14:00,24.45,Pending,Cash,In-store,1,NULL,0,,,,,5,4.89
23930,500,2024-03-30 13:17:00,12.96,Pending,Mobile Pay,In-store,3,NULL,0,,,,,2,6.48
23931,502,2023-09-05 17:18:00,18.51,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,6.17
23932,694,2024-05-07 15:13:00,14.52,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,3.63
23933,225,2023-11-11 13:23:00,11.32,Pending,Mobile Pay,Online,NULL,2,2.16,,,,,4,2.83
23934,154,2023-10-09 13:55:00,13.72,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,3.43
23935,189,2024-03-22 12:28:00,3.74,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,3.74
23936,139,2023-07-08 14:03:00,24.68,Pending,Cash,Online,NULL,NULL,0,,,,,4,6.17
23937,233,2023-08-27 14:19:00,21.8,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,4.36
23938,444,2024-01-07 20:15:00,2.96,Pending,Credit Card,Online,NULL,NULL,0,,,,,1,2.96
23939,443,2024-02-26 12:20:00,6.17,Pending,Credit Card,In-store,2,1,1.13,,,,,1,6.17
23940,298,2024-05-19 08:29:00,16.59,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,5.53
23941,557,2023-12-18 17:01:00,15.2,Pending,Cash,In-store,2,NULL,0,,,,,5,3.04
23942,508,2023-09-18 16:37:00,29.8,Pending,Cash,In-store,1,NULL,0,,,,,5,5.96
23943,709,2023-10-02 13:35:00,6.82,Pending,Credit Card,In-store,3,NULL,0,,,,,2,3.41
23944,123,2023-12-16 09:34:00,25.3,Pending,Credit Card,Online,NULL,3,6.44,,,,,5,5.06
23945,290,2023-06-23 15:31:00,10.29,Pending,Cash,Online,NULL,NULL,0,,,,,3,3.43
23946,197,2024-04-30 09:36:00,3.63,Pending,Cash,Online,NULL,NULL,0,,,,,1,3.63
23947,513,2023-11-03 16:13:00,11.06,Pending,Credit Card,Online,NULL,NULL,0,,,,,2,5.53
23948,178,2023-06-16 11:40:00,3.41,Pending,Credit Card,In-store,3,NULL,0,,,,,1,3.41
23949,150,2024-03-22 17:54:00,19.56,Pending,Cash,Online,NULL,NULL,0,,,,,4,4.89
23950,509,2023-08-06 20:18:00,25.92,Pending,Credit Card,In-store,2,2,6.8,,,,,4,6.48
23951,460,2024-05-25 16:55:00,5.14,Pending,Cash,In-store,1,NULL,0,,,,,1,5.14
23952,504,2023-12-03 19:49:00,15.2,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,5,3.04
23953,228,2024-03-14 18:46:00,11.84,Pending,Cash,In-store,1,2,3.5,,,,,4,2.96
23954,619,2023-11-18 13:16:00,19.56,Pending,Cash,In-store,2,NULL,0,,,,,4,4.89
23955,328,2024-03-16 17:46:00,8.66,Pending,Credit Card,In-store,1,NULL,0,,,,,2,4.33
23956,294,2023-11-04 13:39:00,11.22,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.74
23957,680,2023-09-08 16:15:00,17.05,Pending,Cash,Online,NULL,4,2.19,,,,,5,3.41
23958,692,2024-01-05 17:32:00,3.74,Pending,Cash,In-store,3,NULL,0,,,,,1,3.74
23959,28,2024-05-29 17:09:00,5.14,Pending,Cash,Online,NULL,3,1.48,,,,,1,5.14
23960,432,2023-11-27 16:30:00,12.96,Pending,Credit Card,In-store,2,NULL,0,,,,,2,6.48
23961,633,2023-12-05 14:58:00,6.08,Pending,Cash,In-store,3,NULL,0,,,,,2,3.04
23962,147,2023-09-19 09:32:00,4.89,Pending,Mobile Pay,In-store,1,NULL,0,,,,,1,4.89
23963,186,2024-03-26 19:25:00,3.43,Pending,Mobile Pay,Online,NULL,1,0.57,,,,,1,3.43
23964,392,2023-10-05 09:45:00,14.8,Pending,Cash,Online,NULL,5,4.21,,,,,5,2.96
23965,313,2023-11-09 20:15:00,14.46,Pending,Mobile Pay,In-store,3,NULL,0,,,,,3,4.82
23966,474,2023-12-05 11:52:00,8.64,Pending,Cash,Online,NULL,3,0.92,,,,,2,4.32
23967,485,2024-04-11 10:53:00,17.28,Pending,Credit Card,In-store,2,NULL,0,,,,,4,4.32
23968,633,2023-07-04 08:08:00,5.66,Pending,Cash,Online,NULL,NULL,0,,,,,2,2.83
23969,281,2023-08-29 09:48:00,6.17,Pending,Cash,In-store,2,NULL,0,,,,,1,6.17
23970,375,2024-01-21 17:00:00,14.04,Pending,Mobile Pay,In-store,1,NULL,0,,,,,4,3.51
23971,544,2024-05-07 18:39:00,17.32,Pending,Credit Card,In-store,1,NULL,0,,,,,4,4.33
23972,95,2023-09-28 14:02:00,8.49,Pending,Cash,In-store,3,NULL,0,,,,,3,2.83
23973,360,2024-05-20 15:36:00,20.24,Pending,Credit Card,Online,NULL,1,2.93,,,,,4,5.06
23974,286,2024-05-27 19:34:00,13.64,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,3.41
23975,635,2024-05-22 18:16:00,2.83,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,2.83
23976,494,2024-01-03 19:58:00,23.3,Pending,Cash,In-store,2,NULL,0,,,,,5,4.66
23977,200,2023-06-13 10:02:00,31.9,Pending,Credit Card,Online,NULL,2,7.02,,,,,5,6.38
23978,216,2023-07-12 13:35:00,19.14,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,3,6.38
23979,618,2023-11-18 12:33:00,7.48,Pending,Cash,In-store,2,NULL,0,,,,,2,3.74
23980,344,2023-11-15 09:14:00,2.83,Pending,Credit Card,Online,NULL,NULL,0,,,,,1,2.83
23981,267,2024-02-25 17:01:00,8.88,Pending,Cash,In-store,3,NULL,0,,,,,3,2.96
23982,632,2023-08-04 18:05:00,2.96,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,2.96
23983,367,2023-10-21 18:03:00,18.9,Pending,Credit Card,Online,NULL,NULL,0,,,,,5,3.78
23984,135,2023-11-17 13:45:00,19.28,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,4,4.82
23985,579,2023-06-08 13:33:00,14.96,Pending,Credit Card,Online,NULL,NULL,0,,,,,4,3.74
23986,602,2023-10-24 15:14:00,14.8,Pending,Cash,In-store,2,NULL,0,,,,,4,3.7
23987,200,2024-02-25 10:42:00,18.24,Pending,Credit Card,Online,NULL,5,2.38,,,,,6,3.04
23988,695,2023-07-23 11:06:00,8.49,Pending,Cash,In-store,3,NULL,0,,,,,3,2.83
23989,449,2023-12-23 17:40:00,21.8,Pending,Mobile Pay,In-store,2,NULL,0,,,,,5,4.36
23990,148,2024-05-08 10:51:00,4.36,Pending,Cash,In-store,1,NULL,0,,,,,1,4.36
23991,219,2023-08-07 18:51:00,25.3,Pending,Cash,In-store,2,NULL,0,,,,,5,5.06
23992,159,2024-02-28 20:00:00,13.64,Pending,Cash,In-store,1,4,3.89,,,,,4,3.41
23993,267,2024-03-07 10:17:00,4.89,Pending,Credit Card,In-store,3,4,1.08,,,,,1,4.89
23994,218,2023-09-29 15:33:00,4.32,Pending,Credit Card,In-store,1,NULL,0,,,,,1,4.32
23995,68,2023-07-24 19:43:00,18.9,Pending,Cash,Online,NULL,NULL,0,,,,,5,3.78
23996,272,2024-01-24 19:46:00,12.76,Pending,Mobile Pay,In-store,2,4,2.33,,,,,2,6.38
23997,334,2024-05-08 08:33:00,6.48,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,6.48
23998,166,2024-04-13 11:12:00,7.26,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,2,3.63
23999,98,2024-03-01 08:54:00,10.23,Pending,Cash,Online,NULL,NULL,0,,,,,3,3.41
24000,489,2024-03-09 12:01:00,3.78,Pending,Credit Card,Online,NULL,NULL,0,,,,,1,3.78
24001,692,2023-10-21 16:19:00,9.12,Pending,Cash,In-store,1,NULL,0,,,,,3,3.04
24002,478,2023-10-20 12:57:00,17.55,Pending,Cash,In-store,1,NULL,0,,,,,5,3.51
24003,647,2024-04-26 18:28:00,18.51,Pending,Mobile Pay,In-store,3,5,2.64,,,,,3,6.17
24004,203,2023-10-09 19:41:00,13.08,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,3,4.36
24005,170,2023-12-07 17:41:00,21.6,Pending,Cash,Online,NULL,4,4.37,,,,,5,4.32
24006,412,2023-12-18 14:44:00,20.24,Pending,Credit Card,In-store,1,NULL,0,,,,,4,5.06
24007,486,2023-06-08 09:57:00,10.77,Pending,Credit Card,Online,NULL,NULL,0,,,,,3,3.59
24008,636,2023-09-19 12:10:00,7.18,Pending,Credit Card,In-store,2,NULL,0,,,,,2,3.59
24009,211,2023-10-30 10:57:00,17.55,Pending,Mobile Pay,In-store,1,NULL,0,,,,,5,3.51
24010,206,2024-03-31 15:45:00,3.7,Pending,Credit Card,In-store,3,NULL,0,,,,,1,3.7
24011,566,2024-06-01 19:03:00,7.26,Pending,Cash,In-store,3,NULL,0,,,,,2,3.63
24012,544,2024-01-29 15:06:00,7.48,Pending,Credit Card,In-store,3,NULL,0,,,,,2,3.74
24013,465,2024-03-20 17:27:00,8.64,Pending,Cash,In-store,3,4,1.55,,,,,2,4.32
24014,340,2023-12-01 16:16:00,7.02,Pending,Mobile Pay,In-store,1,NULL,0,,,,,2,3.51
24015,384,2023-12-10 09:04:00,24.1,Pending,Cash,In-store,3,NULL,0,,,,,5,4.82
24016,128,2024-03-27 14:39:00,17.32,Pending,Mobile Pay,Online,NULL,4,3.25,,,,,4,4.33
24017,383,2023-12-10 10:58:00,5.14,Pending,Mobile Pay,Online,NULL,NULL,0,,,,,1,5.14
24018,664,2024-03-10 10:34:00,17.05,Pending,Credit Card,Online,NULL,4,1.93,,,,,5,3.41
24019,122,2024-03-05 20:40:00,4.82,Pending,Cash,Online,NULL,NULL,0,,,,,1,4.82
24020,191,2023-06-30 13:50:00,14.67,Pending,Mobile Pay,In-store,1,NULL,0,,,,,3,4.89
